"name","url"
"State University of New York College at Oneonta","http://www.oneonta.edu/"
"State University of New York College of Environmental Science and Forestry","http://www.esf.edu/"
"State University of New York College of Optometry","http://www.sunyopt.edu/"
"State University of New York College of Technology Canton","http://www.canton.edu/"
"State University of New York Columbia Greene Community College","http://www.sunycgcc.edu/"
"State University of New York Cortland","http://www.cortland.edu/"
"State University of New York Delhi","http://www.delhi.edu/"
"State University of New York Downstate Medical Center Brooklyn *","http://www.downstate.edu/"
"State University of New York Dutchess Community College","http://www.sunydutchess.edu/"
"State University of New York Empire State College","http://www.esc.edu/"
"State University of New York Fredonia","http://www.fredonia.edu/"
"State University of New York Geneseo","http://www.geneseo.edu/"
"State University of New York Institute of Technology Utica/Rome","http://www.sunyit.edu/"
"State University of New York Jamestown Community College","http://www.sunyjcc.edu/"
"State University of New York Jefferson Community College","http://www.sunyjefferson.edu/"
"State University of New York Maritime College","http://www.sunymaritime.edu/"
"State University of New York Morrisville State College","http://www.morrisville.edu/"
"State University of New York New Paltz","http://www.newpaltz.edu/"
"State University of New York Old Westbury","http://www.oldwestbury.edu/"
"State University of New York Onondaga Community College","http://www.sunyocc.edu/"
"State University of New York Orange County Community College","http://www.sunyorange.edu/"
"State University of New York Oswego","http://www.oswego.edu/"
"State University of New York Plattsburgh","http://www.plattsburgh.edu/"
"State University of New York Potsdam","http://www.potsdam.edu/"
"State University of New York Purchase College","http://www.purchase.edu/"
"State University of New York Rockland Community College","http://www.sunyrockland.edu/"
"State University of New York Schenectady County Community College","http://www.sunysccc.edu/"
"State University of New York Suffolk County Community College","http://www3.sunysuffolk.edu/"
"State University of New York Ulster County","http://www.sunyulster.edu/"
"State University of New York Upstate Medical University","http://www.upstate.edu/"
"State University of New York Westchester Commmunity College","http://www.sunywcc.edu/"
"State University of West Georgia","http://www.westga.edu/"
"Stautzenberger College","http://www.stautzen.com/"
"Stefan University","http://www.stefan-university.edu/"
"Stenotype Institute of Jacksonville","http://www.stenotypeinstitute.net/"
"Stephen F Austin State University","http://www.sfasu.edu/"
"Stephens College","http://www.stephens.edu/"
"Sterling College Kansas","http://www.sterling.edu/"
"Sterling College Vermont","http://sterlingcollege.edu/"
"Stetson University","http://www.stetson.edu/"
"Stevens Henager College","http://www.stevenshenager.edu/"
"Stevens Institute of Technology","http://www.stevens.edu/"
"Stevenson University (Villa Julie College) *","http://www.vjc.edu/"
"Stillman College","http://www.stillman.edu/"
"Stone Child College","http://www.stonechild.edu/"
"Stonehill College","http://www.stonehill.edu/"
"Stony Brook University *","http://www.sunysb.edu/"
"Stratford University","http://www.stratford.edu/"
"Strayer University","http://www.strayer.edu/"
"Suffolk University","http://www.suffolk.edu/"
"Sul Ross State University","http://www.sulross.edu/"
"Sullivan University","http://www.sullivan.edu/"
"Sunbridge College","http://www.sunbridge.edu/"
"Surry Community College","http://www.surry.edu/"
"Susquehanna University","http://www.susqu.edu/"
"Sussex County Community College","http://www.sussex.edu/"
"Swainsboro Technical College","http://www.swainsborotech.edu/"
"Swarthmore College","http://www.swarthmore.edu/"
"Swedish Institute College","http://www.swedishinstitute.org/"
"Sweet Briar College","http://www.sbc.edu/"
"Syracuse University","http://www.syr.edu/"
"Tabor College Kansas","http://www.tabor.edu/"
"Tacoma Community College","http://www.tacomacc.edu/"
"Taft College","http://www.taftcollege.edu/"
"Tai Sophia Graduate School for the Healing Arts","http://www.tai.edu/"
"Taliesin Frank Lloyd Wright School of Architecture","http://www.taliesin.edu/"
"Talladega College","http://www.talladega.edu/"
"Tallahassee Community College","http://www.tcc.fl.edu/"
"Tarleton State University","http://www.tarleton.edu/"
"Tarrant County College District","http://www.tccd.edu/"
"Taylor Business Institute","http://www.tbiil.edu/"
"Taylor University","http://www.taylor.edu/"
"TCI College of Technology","http://www.tcicollege.edu/"
"Technical College of the Lowcountry","http://www.tcl.edu/"
"Teikyo Loretto Heights University","http://www.tlhu.edu/"
"Temple Baptist College","http://www.templebaptistcollege.com/"
"Temple College","http://www.templejc.edu/"
"Temple University","http://www.temple.edu/"
"Tennessee State University","http://www.tnstate.edu/"
"Tennessee Technological University","http://www.tntech.edu/"

"Tennessee Temple University","http://www.tntemple.edu/"
"Tennessee Wesleyan College","http://www.twcnet.edu/"
"Terra State Community College","http://www.terra.edu/"
"TESST College of Technology","http://www.tesst.com/"
"Texarkana College","http://www.texarkanacollege.edu/"
"International University","http://www.tamiu.edu/"
"University","http://www.tamu.edu/"
"University Commerce","http://web.tamu-commerce.edu/"
"University Galveston","http://www.tamug.edu/"
"University Health Science Center","http://www.tamhsc.edu/"
"University Kingsville","http://www.tamuk.edu/"
"University Texarkana","http://www.tamut.edu/"
"Texas Chiropractic College","http://www.txchiro.edu/"
"Texas Christian University","http://www.tcu.edu/"
"Texas College","http://www.texascollegeonline.net/"
"Texas Culinary Academy","http://www.tca.edu/"
"Texas Lutheran University","http://www.tlu.edu/"
"Texas Southern University","http://www.tsu.edu/"
"Texas State Technical College Harlingen","http://www.harlingen.tstc.edu/"
"Texas State Technical College Marshall","http://www.marshall.tstc.edu/"
"Texas State Technical College Waco","http://www.waco.tstc.edu/"
"Texas State Technical College West Texas","http://www.westtexas.tstc.edu/"
"Texas State University","http://www.txstate.edu/"
"Texas Tech University","http://www.ttu.edu/"
"Texas Tech University Health Sciences Center","http://www.ttuhsc.edu/"
"Texas Wesleyan University *","http://www.txwes.edu/"
"Texas Woman""s University","http://www.twu.edu/"
"Thaddeus Stevens College of Technology","http://www.stevenstech.org/"
"Thiel College","http://www.thiel.edu/"
"Thomas Aquinas College","http://www.thomasaquinas.edu/"
"Thomas College","http://www.thomas.edu/"
"Thomas Edison State College","http://www.tesc.edu/"
"Thomas Jefferson School of Law","http://www.tjsl.edu/"
"Thomas Jefferson University *","http://www.jefferson.edu/"
"Thomas M Cooley Law School","http://www.cooley.edu/"
"Thomas More College","http://www.thomasmore.edu/"
"Thomas More College of Liberal Arts","http://www.thomasmorecollege.edu/"
"Thomas Nelson Community College","http://www.tncc.edu/"
"Thomas University","http://www.thomasu.edu/"
"Thompson Institute","http://philadelphia.thompson.edu/"
"Three Rivers Community College","http://www.trcc.commnet.edu/"
"Thunderbird Garvin School of International Management","http://www.thunderbird.edu/"
"Tidewater Community College","http://www.tcc.edu/"
"Tiffin University","http://www.tiffin.edu/"
"Tillamook Bay Community College","http://www.tbcc.cc.or.us/"
"Toccoa Falls College","http://www.tfc.edu/"
"Tohono O""Odham Community College","http://www.tocc.cc.az.us/"
"Tompkins Cortland Community College","http://www.tc3.edu/"
"Tougaloo College","http://www.tougaloo.edu/"
"Touro College","http://www.touro.edu/"
"Touro University","http://www.tu.edu/"
"Towson University","http://www.towson.edu/"
"Toyota Technological Institute Chicago","http://www.tti-c.org/"
"Transylvania University","http://www.transy.edu/"
"Travel University International","http://www.traveluniversity.edu/"
"Treasure Valley Community College","http://www.tvcc.cc.or.us/"
"Trenholm State Technical College","http://www.trenholmtech.cc.al.us/"
"Trevecca Nazarene University","http://www.trevecca.edu/"
"Tri County Community College","http://www.tricobank.com/"
"Tri County Technical College","http://www.tctc.edu/"
"Tri State Bible College","http://www.tsbc.edu/"
"Tri State Business Institute","http://www.tsbi.edu/"
"Triangle Tech","http://www.triangle-tech.edu/"
"Trine University (Tri State University) *","http://www.tristate.edu/"
"Trinidad State Junior College","http://www.trinidadstate.edu/"
"Trinity Baptist College","http://www.tbc.edu/"
"Trinity Bible College","http://www.trinitybiblecollege.edu/"
"Trinity Christian College","http://www.trnty.edu/"
"Trinity College","http://www.trincoll.edu/"
"Trinity College Florida","http://www.trinitycollege.edu/"
"Trinity College Washington DC","http://www.trinitydc.edu/"
"Trinity International University","http://www.tiu.edu/"
"Trinity Lutheran College","http://www.tlc.edu/"
"Trinity University San Antonio","http://www.trinity.edu/"
"Trinity Valley Community College","http://www.tvcc.edu/"
"Triton College","http://www.triton.edu/"
"Trocaire College","http://www.trocaire.edu/"
"Troy University","http://www.troy.edu/"
"Truckee Meadows Community College","http://www.tmcc.edu/"
"Truett Mcconnell College","http://www.truett.edu/"
"Truman College","http://www.trumancollege.cc/"
"Truman State University","http://www.truman.edu/"
"Trumbull Business College","http://www.tbc-trumbullbusiness.com/"
"Tufts University","http://www.tufts.edu/"
"TUIU (Touro) University","http://www.tuiu.edu/"
"Tulane University","http://tulane.edu/"
"Tulsa Community College","http://www.tulsacc.edu/"
"Tulsa Welding School","http://www.weldingschool.com/"
"Tunxis Community College","http://tunxis.commnet.edu/"
"Turtle Mountain Community College","http://www.turtle-mountain.cc.nd.us/"
"Tusculum College","http://www.tusculum.edu/"
"Tuskegee University","http://www.tuskegee.edu/"
"Tyler Junior College","http://www.tjc.edu/"
"Uintah Basin Applied Technology College","http://www.ubatc.org/"
"Umpqua Community College","http://www.umpqua.cc.or.us/"
"Unification Theological Seminary","http://www.uts.edu/"
"Uniformed Services University of the Health Sciences","http://www.usuhs.mil/"
"Union College","http://www.ucollege.edu/"
"Union College Barbourville KY","http://www.unionky.edu/"
"Union College Schenectady NY","http://www.union.edu/"
"Union County College","http://www.ucc.edu/"
"University","http://www.myunion.edu/"
"Union Theological Seminary","http://www.utsnyc.edu/"
"Union Theological Seminary and Presbyterian School of Christian Education","http://www.union-psce.edu/"
"Union University","http://www.uu.edu/"
"United States Air Force Academy","http://www.usafa.af.mil/"
"United States Coast Guard Academy","http://www.uscga.edu/"
"United States Merchant Marine Academy","http://www.usmma.edu/"
"United States Military Academy at West Point","http://www.usma.edu/"
"United States Naval Academy","http://www.usna.edu/"
"United States Sports Academy","http://www.ussa.edu/"
"United Tribes Technical College","http://www.uttc.edu/"
"Unity College","http://www.unity.edu/"
"Universal Technical Institute","http://www.uti.edu/"
"University of Advancing Technology","http://www.uat.edu/"
"University of Akron","http://www.uakron.edu/"
"University of Alabama","http://www.ua.edu/"
"University of Alabama Birmingham","http://main.uab.edu/"
"University of Alabama Huntsville","http://www.uah.edu/"
"University of Alaska Anchorage","http://www.uaa.alaska.edu/"
"University of Alaska Fairbanks","http://www.uaf.edu/"
"University of Alaska Southeast","http://www.uas.alaska.edu/"
"University of Arizona","http://www.arizona.edu/"
"University of Arkansas Community College Batesville","http://www.uaccb.edu/"
"University of Arkansas Community College Hope","http://www.uacch.edu/"
"University of Arkansas Community College Morrilton","http://www.uaccm.edu/"
"University of Arkansas Division of Agriculture","http://www.uaex.edu/"
"University of Arkansas Fayetteville","http://www.uark.edu/"
"University of Arkansas for Medical Sciences","http://www.uams.edu/"
"University of Arkansas Fort Smith","http://www.uafortsmith.edu/"
"University of Arkansas Little Rock","http://www.ualr.edu/"
"University of Arkansas Monticello","http://www.uamont.edu/"
"University of Arkansas Pine Bluff","http://www.uapb.edu/"
"University of Baltimore","http://www.ubalt.edu/"
"University of Bridgeport","http://www.bridgeport.edu/"
"University of California Berkeley","http://www.berkeley.edu/"
"University of California Davis","http://www.ucdavis.edu/"
"University of California Hastings College of the Law","http://www.uchastings.edu/"
"University of California Irvine","http://www.uci.edu/"
"University of California Los Angeles","http://www.ucla.edu/"
"University of California Merced","http://www.ucmerced.edu/"
"University of California Riverside","http://www.ucr.edu/"
"University of California San Diego","http://www.ucsd.edu/"
"University of California San Francisco","http://www.ucsf.edu/"
"University of California Santa Barbara","http://www.ucsb.edu/"
"University of California Santa Cruz","http://www.ucsc.edu/"
"University of Central Arkansas","http://www.uca.edu/"
"University of Central Florida","http://www.ucf.edu/"
"University of Central Missouri","http://www.ucmo.edu/"
"University of Central Oklahoma *","http://www.uco.edu/"
"University of Charleston","http://www.ucwv.edu/"
"University of Chicago","http://www.uchicago.edu/"
"University of Cincinnati","http://www.uc.edu/"
"University of Cincinnati Clermont College","http://www.ucclermont.edu/"
"University of Colorado Boulder","http://www.colorado.edu/"
"University of Colorado Colorado Springs","http://www.uccs.edu/"
"University of Colorado Denver","http://administration.ucdenver.edu/"
"University of Colorado Denver Downtown Campus","http://www.cudenver.edu/"
"University of Colorado Denver Health Sciences Center","http://www.uchsc.edu/"
"University of Connecticut","http://www.uconn.edu/"
"University of Connecticut Health Center","http://www.uchc.edu/"
"University of Dallas","http://www.udallas.edu/"
"University of Dayton","http://www.udayton.edu/"
"University of Delaware","http://www.udel.edu/"
"University of Denver","http://www.du.edu/"
"University of Detroit Mercy","http://www.udmercy.edu/"
"University of Dubuque","http://www.dbq.edu/"
"University of Evansville","http://www.evansville.edu/"
"University of Findlay","http://www.findlay.edu/"
"University of Florida","http://www.ufl.edu/"
"University of Georgia","http://www.uga.edu/"
"University of Great Falls","http://www.ugf.edu/"
"University of Hartford","http://www.hartford.edu/"
"University of Hawaii at Manoa *","http://manoa.hawaii.edu/"
"University of Hawaii at Manoa College of Social Sciences","http://www.durp.hawaii.edu/"
"University of Hawaii Hilo","http://www.uhh.hawaii.edu/"
"University of Hawaii West Oahu","http://www.uhwo.hawaii.edu/"
"University of Houston","http://www.uh.edu/"
"University of Houston Clear Lake","http://prtl.uhcl.edu/"
"University of Houston Downtown","http://www.uhd.edu/"
"University of Houston Victoria","http://www.uhv.edu/"
"University of Idaho","http://www.uidaho.edu/"
"University of Illinois Chicago","http://www.uic.edu/"
"University of Illinois Springfield","http://www.uis.edu/"
"University of Illinois Urbana Champaign *","http://www.uiuc.edu/"
"University of Indianapolis","http://www.uindy.edu/"
"University of Iowa","http://www.uiowa.edu/"
"University of Kansas","http://www.ku.edu/"
"University of Kansas Medical Center","http://www.kumc.edu/"
"University of Kentucky","http://www.uky.edu/"
"University of La Verne *","http://www.ulv.edu/"
"University of Louisiana at Lafayette *","http://www.louisiana.edu/"
"University of Louisiana at Monroe *","http://www.ulm.edu/"
"University of Louisville","http://louisville.edu/"
"University of Maine","http://www.umaine.edu/"
"University of Maine Augusta","http://www.uma.edu/"
"University of Maine Farmington","http://www.farmington.edu/"
"University of Maine Fort Kent","http://www.umfk.maine.edu/"
"University of Maine Machias","http://www.umm.maine.edu/"
"University of Maine Presque Isle","http://www.umpi.edu/"
"University of Mary","http://www.umary.edu/"
"University of Mary Hardin Baylor","http://www2.umhb.edu/"
"University of Mary Washington","http://www.umw.edu/"
"University of Maryland *","http://www.umd.edu/"
"University of Maryland Baltimore","http://www.umaryland.edu/"
"University of Maryland Baltimore County","http://www.umbc.edu/"
"University of Maryland Eastern Shore","http://www.umes.edu/"
"University of Maryland Medical Center","http://www.umm.edu/"
"University of Maryland University College","http://www.umuc.edu/"
"University of Massachusetts Amherst","http://umass.edu/"
"University of Massachusetts Boston","http://www.umb.edu/"
"University of Massachusetts Dartmouth","http://www.umassd.edu/"
"University of Massachusetts Lowell","http://www.uml.edu/"
"University of Massachusetts Medical School","http://www.umassmed.edu/"
"Dentistry of New Jersey","http://www.umdnj.edu/"
"University of Memphis","http://www.memphis.edu/"
"University of Miami","http://www6.miami.edu/"
"University of Michigan","http://www.umich.edu/"
"University of Michigan Flint","http://www.umflint.edu/"
"University of Minnesota","http://www1.umn.edu/"
"University of Mississippi","http://www.olemiss.edu/"
"University of Mississippi Medical Center","http://www.umc.edu/"
"University of Missouri Columbia","http://www.missouri.edu/"
"University of Missouri Health Care","http://www.muhealth.org/"
"University of Missouri Kansas City","http://www.umkc.edu/"
"University of Missouri Saint Louis","http://www.umsl.edu/"
"University of Mobile","http://www.umobile.edu/"
"University of Montana Helena College of Technology","http://www.umhelena.edu/"
"University of Montana Missoula","http://www.umt.edu/"
"University of Montana Western","http://www.umwestern.edu/"
"University of Montevallo","http://www.montevallo.edu/"
"University of Nebraska Kearney","http://www.unk.edu/"
"University of Nebraska Lincoln","http://www.unl.edu/"
"University of Nebraska Medical Center","http://www.unmc.edu/"
"University of Nebraska Omaha","http://www.unomaha.edu/"
"University of Nevada las Vegas","http://www.unlv.edu/"
"University of Nevada Reno","http://www.unr.edu/"
"University of New England Maine","http://www.une.edu/"
"University of New Hampshire","http://www.unh.edu/"
"University of New Haven","http://www.newhaven.edu/"
"University of New Mexico","http://www.unm.edu/"
"University of New Orleans","http://www.uno.edu/"
"University of North Alabama","http://www.una.edu/"
"University of North Carolina","http://www.northcarolina.edu/"
"University of North Carolina Asheville","http://www.unca.edu/"
"University of North Carolina Chapel Hill","http://www.unc.edu/"
"University of North Carolina Charlotte","http://www.uncc.edu/"
"University of North Carolina Greensboro","http://www.uncg.edu/"
"University of North Carolina Pembroke","http://www.uncp.edu/"
"University of North Carolina Wilmington *","http://www.uncw.edu/"
"University of North Dakota *","http://www.und.edu/"
"University of North Florida","http://www.unf.edu/"
"University of North Texas","http://www.unt.edu/"
"University of North Texas Health Science Center","http://www.hsc.unt.edu/"
"University of Northern California","http://www.uncm.edu/"
"University of Northern Colorado","http://www.unco.edu/"
"University of Northern Iowa","http://www.uni.edu/"
"University of Northern Virginia","http://www.unva.edu/"
"University of Northwestern Ohio","http://www.unoh.edu/"
"University of Notre Dame","http://www.nd.edu/"
"University of Oklahoma","http://www.ou.edu/"
"University of Oklahoma Health Sciences Center","http://www.ouhsc.edu/"
"University of Oregon","http://www.uoregon.edu/"
"University of Pennsylvania","http://www.upenn.edu/"
"University of Phoenix","http://www.phoenix.edu/"
"University of Pittsburgh","http://www.pitt.edu/"
"University of Portland","http://www.up.edu/"
"University of Puget Sound *","http://www.ups.edu/"
"University of Redlands","http://www.redlands.edu/"
"University of Rhode Island","http://www.uri.edu/"
"University of Richmond","http://www.richmond.edu/"
"University of Rio Grande","http://www.rio.edu/"
"University of Rochester","http://www.rochester.edu/"
"University of Rochester Medical Center","http://www.urmc.rochester.edu/"
"University of Saint Francis Illinois","http://www.stfrancis.edu/"
"University of Saint Francis Indiana *","http://www.sf.edu/"
"University of Saint Mary","http://www.stmary.edu/"
"University of Saint Mary of the Lake","http://www.usml.edu/"
"University of Saint Thomas Houston","http://www.stthom.edu/"
"University of Saint Thomas Saint Paul","http://www.stthomas.edu/"
"University of San Diego","http://www.sandiego.edu/"
"University of San Francisco","http://www.usfca.edu/"
"Arts of Oklahoma","http://www.usao.edu/"
"University of Scranton","http://matrix.scranton.edu/"
"University of Sioux Falls","http://www.usiouxfalls.edu/"
"University of South Alabama *","http://www.usouthal.edu/"
"University of South Carolina","http://www.sc.edu/"
"University of South Carolina Aiken","http://www.usca.edu/"
"University of South Carolina Beaufort","http://www.uscb.edu/"
"University of South Carolina Lancaster","http://usclancaster.sc.edu/"
"University of South Carolina Salkehatchie","http://uscsalkehatchie.sc.edu/"
"University of South Carolina Sumter","http://www.uscsumter.edu/"
"University of South Carolina Upstate","http://www.uscupstate.edu/"
"University of South Dakota","http://www.usd.edu/"
"University of South Florida","http://www.usf.edu/"
"University of Southern California","http://www.usc.edu/"
"University of Southern Indiana","http://www.usi.edu/"
"University of Southern Maine","http://www.usm.maine.edu/"
"University of Southern Mississippi","http://www.usm.edu/"
"University of Southern Nevada","http://www.usn.edu/"
"University of Tampa *","http://www.ut.edu/"
"University of Tennessee Chattanooga","http://www.utc.edu/"
"University of Tennessee Health Science Center Memphis","http://www.utmem.edu/"
"University of Tennessee Institute for Public Service","http://www.ips.tennessee.edu/"
"University of Tennessee Knoxville","http://www.utk.edu/"
"University of Tennessee Martin","http://www.utm.edu/"
"University of Tennessee Space Institute","http://www.utsi.edu/"
"University of Texas Arlington","http://www.uta.edu/"
"University of Texas Austin","http://www.utexas.edu/"
"University of Texas Brownsville","http://www.utb.edu/"
"University of Texas Dallas","http://www.utdallas.edu/"
"University of Texas El Paso","http://www.utep.edu/"
"University of Texas Health Center at Tyler","http://www.uthct.edu/"
"University of Texas Health Science Center at Houston *","http://www.uth.tmc.edu/"
"University of Texas Health Science Center at San Antonio","http://www.uthscsa.edu/"
"University of Texas Medical Branch Galveston","http://www.utmb.edu/"
"University of Texas Pan American","http://www.utpa.edu/"
"University of Texas Permian Basin","http://www.utpb.edu/"
"University of Texas San Antonio","http://www.utsa.edu/"
"University of Texas Southwestern Medical Center at Dallas","http://www.utsouthwestern.edu/"
"University of Texas Tyler","http://www.uttyler.edu/"
"University of the Arts Philadelphia","http://www.uarts.edu/"
"University of the Cumberlands","http://www.ucumberlands.edu/"
"University of the District of Columbia","http://www.udc.edu/"
"University of the Incarnate Word","http://www.uiw.edu/"
"University of the Ozarks","http://www.ozarks.edu/"
"University of the Pacific","http://web.pacific.edu/"
"University of the Sciences in Philadelphia","http://www.usp.edu/"
"University of the Southwest","http://www.usw.edu/"
"University of Toledo","http://www.utoledo.edu/"
"University of Tulsa","http://www.utulsa.edu/"
"University of Utah","http://www.utah.edu/"
"University of Vermont","http://www.uvm.edu/"
"University of Virginia","http://www.virginia.edu/"
"University of Virginia College Wise","http://www.uvawise.edu/"
"University of Virginia Health System","http://www.healthsystem.virginia.edu/"
"University of Washington","http://www.washington.edu/"
"University of Washington Bothell","http://www.uwb.edu/"
"University of West Alabama","http://www.uwa.edu/"
"University of West Florida","http://www.uwf.edu/"
"University of West los Angeles","http://www.uwla.edu/"
"University of Wisconsin College Baraboo/Sauk County","http://www.baraboo.uwc.edu/"
"University of Wisconsin College Barron County","http://www.barron.uwc.edu/"
"University of Wisconsin College Fond du Lac","http://www.fdl.uwc.edu/"
"University of Wisconsin College Fox Valley","http://www.uwfox.uwc.edu/"
"University of Wisconsin College Manitowoc","http://www.manitowoc.uwc.edu/"
"University of Wisconsin College Marathon County","http://www.uwmc.uwc.edu/"
"University of Wisconsin College Marinette","http://www.marinette.uwc.edu/"
"University of Wisconsin College Marshfield/Wood County","http://www.marshfield.uwc.edu/"
"University of Wisconsin College Richland","http://www.richland.uwc.edu/"
"University of Wisconsin College Rock County","http://www.rock.uwc.edu/"
"University of Wisconsin College Sheboygan","http://www.sheboygan.uwc.edu/"
"University of Wisconsin College Waukesha","http://www.waukesha.uwc.edu/"
"University of Wisconsin Colleges","http://www.uwc.edu/"
"University of Wisconsin Eau Claire","http://www.uwec.edu/"
"University of Wisconsin Green Bay","http://www.uwgb.edu/"
"University of Wisconsin la Crosse","http://www.uwlax.edu/"
"University of Wisconsin Madison","http://www.wisc.edu/"
"University of Wisconsin Milwaukee","http://www.uwm.edu/"
"University of Wisconsin Oshkosh","http://www.uwosh.edu/"
"University of Wisconsin Parkside","http://www.uwp.edu/"
"University of Wisconsin Platteville","http://www.uwplatt.edu/"
"University of Wisconsin River Falls","http://www.uwrf.edu/"
"University of Wisconsin Stevens Point","http://www.uwsp.edu/"
"University of Wisconsin Stout","http://www.uwstout.edu/"
"University of Wisconsin Superior","http://www.uwsuper.edu/"
"University of Wisconsin Whitewater","http://www.uww.edu/"
"University of Wyoming","http://www.uwyo.edu/"
"Upper Iowa University","http://www.uiu.edu/"
"Upper Valley Teacher Institute","http://www.uvti.org/"
"Urban College of Boston","http://www.urbancollege.edu/"
"Urbana University","http://www.urbana.edu/"
"Ursinus College","http://www.ursinus.edu/"
"Ursuline College","http://www.ursuline.edu/"
"Utah Career College","http://www.utahcollege.edu/"
"Utah State University","http://www.usu.edu/"
"Utah Valley University","http://www.uvu.edu/"
"Utica College","http://www.utica.edu/"
"Utica School of Commerce","http://www.uscny.edu/"
"Valdosta State University","http://www.valdosta.edu/"
"Valdosta Technical College","http://www.valdostatech.edu/"
"Valencia Community College","http://valenciacc.edu/"
"Valley City State University","http://www.vcsu.edu/"
"Valley College of Technology","http://www.vct.edu/"
"Valley Forge Christian College","http://www.vfcc.edu/"
"Valley Forge Military College","http://www.vfmac.edu/"
"Valparaiso University","http://www.valpo.edu/"
"Vance Granville Community College","http://www.vgcc.edu/"
"Vanderbilt University","http://www.vanderbilt.edu/"
"Vanderbilt University""s Peabody College","http://peabody.vanderbilt.edu/"
"Vandercook College of Music","http://www.vandercook.edu/"
"Vanguard University of Southern California","http://www.vanguard.edu/"
"Vassar College","http://www.vassar.edu/"
"Vatterott College","http://www.vatterott-college.com/"
"Vaughn College of Aeronautics and Technology","http://www.vaughn.edu/"
"Vennard College","http://www.vennard.edu/"
"Ventura College","http://www.venturacollege.edu/"
"Vermilion Community College","http://www.vcc.edu/"
"Vermont Law School","http://www.vermontlaw.edu/"
"Vermont Technical College","http://www.vtc.edu/"
"Vernon College","http://www.vernoncollege.edu/"
"Victor Valley College","http://www.vvc.edu/"
"Villa Maria College Buffalo","http://www.villa.edu/"
"Villanova University","http://www.villanova.edu/"
"Vincennes University","http://www.vinu.edu/"
"Virginia College","http://www.vc.edu/"
"Virginia Commonwealth University","http://www.vcu.edu/"
"Virginia Highlands Community College","http://www.vhcc.edu/"
"Virginia Institute of Marine Science","http://www.vims.edu/"
"Virginia Intermont College","http://www.vic.edu/"
"Virginia International University","http://www.viu.edu/"
"Virginia Marti College of Art and Design","http://www.vmcad.edu/"
"Virginia Military Institute","http://www.vmi.edu/"
"Virginia Polytechnic Institute and State University","http://www.vt.edu/"
"Virginia State University","http://www.vsu.edu/"
"Virginia Theological University","http://www.vtu.edu/"
"Virginia Union University","http://www.vuu.edu/"
"Virginia University of Lynchburg","http://www.vul.edu/"
"Virginia Wesleyan College","http://www.vwc.edu/"
"Virginia Western Community College","http://virginiawestern.edu/"
"Vista College","http://berkeley.peralta.edu/"
"Viterbo University","http://www.viterbo.edu/"
"Volunteer State Community College","http://www.volstate.edu/"
"Voorhees College","http://www.voorhees.edu/"
"W P Carey School of Business","http://wpcarey.asu.edu/"
"Wabash College","http://www.wabash.edu/"
"Wade College","http://www.wadecollege.edu/"
"Wagner College","http://www.wagner.edu/"
"Wake Forest University","http://www.wfu.edu/"
"Wake Technical Community College","http://www.waketech.edu/"
"Walden University","http://www.waldenu.edu/"
"Waldorf College","http://www.waldorf.edu/"
"Walla Walla Community College","http://www.wwcc.edu/"
"Walla Walla University","http://www.wallawalla.edu/"
"Wallace Community College Dothan","http://www.wallace.edu/"
"Wallace Community College Selma","http://www.wccs.edu/"
"Wallace State Community College Hanceville","http://www.wallacestate.edu/"
"Walsh College","http://www.walshcollege.edu/"
"Walsh University","http://www.walsh.edu/"
"Walters State Community College","http://www.ws.edu/"
"Warner Pacific College","http://www.warnerpacific.edu/"
"Warner Southern College","http://www.warner.edu/"
"Warren County Community College","http://www.warren.edu/"
"Warren Wilson College","http://www.warren-wilson.edu/"
"Wartburg College","http://www.wartburg.edu/"
"Washburn University","http://www.washburn.edu/"
"Washburn University School of Law","http://washburnlaw.edu/"
"Jefferson College","http://www.washjeff.edu/"
"Lee University","http://www1.wlu.edu/"
"Washington Bible College","http://www.bible.edu/"
"Washington College","http://www.washcoll.edu/"
"Washington County Community College","http://www.wccc.me.edu/"
"Washington State Community College","http://www.wscc.edu/"
"Washington State University Pullman","http://www.wsu.edu/"
"Washington University Saint Louis","http://www.wustl.edu/"
"Washtenaw Community College","http://www.wccnet.edu/"
"Design","http://www.watkins.edu/"
"Waubonsee Community College","http://www.waubonsee.edu/"
"Waukesha County Technical College","http://www.wctc.edu/"
"Waycross College","http://www.waycross.edu/"
"Wayland Baptist University","http://www.wbu.edu/"
"Wayne Community College","http://www.waynecc.edu/"
"Wayne County Community College District","http://www.wcccd.edu/"
"Wayne State College","http://www.wsc.edu/"
"Wayne State University","http://www.wayne.edu/"
"Waynesburg University","http://www.waynesburg.edu/"
"Weatherford College","http://www.wc.edu/"
"Webb Institute","http://www.webb-institute.edu/"
"Webber International University","http://www.webber.edu/"
"Weber State University","http://www.weber.edu/"
"Webster University","http://www.webster.edu/"
"Weill Medical College Cornell University","http://www.med.cornell.edu/"
"Wellesley College","http://www.wellesley.edu/"
"Wells College","http://www.wells.edu/"
"Wenatchee Valley College","http://www.wvc.edu/"
"Wentworth Institute of Technology","http://www.wit.edu/"
"Wentworth Military Academy","http://wma.edu/"
"Wesley College Delaware","http://www.wesley.edu/"
"Wesley College Mississippi","http://www.wesleycollege.edu/"
"Wesleyan College","http://www.wesleyancollege.edu/"
"Wesleyan University","http://www.wesleyan.edu/"
